title,label
 L.A. Cop Accidentally Shoots Himself While Chasing Suspect (VIDEO),0
Late-night TV show host Kimmel blasts senator over healthcare bill,1
Clinton vetting retired U.S. Navy Admiral Stavridis for VP: source,1
UK's Fox says hopes to confirm EU trade deals with countries before Brexit,1
Senate to vote on final tax bill Tuesday evening: McConnell,1
Trump aims at insurers in battle over healthcare subsidies,1
 Tennessee Republican Leader Vows Punishing Tax Hike On Companies That Support LGBT Rights,0
ZANU-PF members to meet to discuss impeaching Mugabe: party chief whip,1
STEVE JOBS’ WIDOW ANNOUNCES SUPPORT FOR “Revolutionary” HILLARY On Same Day Hillary’s Busted For Faking This…,0
JetBlue offers $99 flights out of Florida ahead of Hurricane Irma,1
Clinton targets young voters with new fundraising group,1
"Sanders vows to help Clinton beat Trump, but keeps campaign alive",1
France's Macron accepts invite to visit Russia: RIA,1
"Canada, Mexico stocks, currencies fall as U.S. mulls quitting NAFTA",1
" Here’s The List Of Items Trump Banned From Inauguration, Including Guns",0
"For better or worse, Bill Clinton not a big factor among U.S. voters: poll",1
BMW will open Mexican factory in 2019 despite Trump: executive,1
Conservative plotters told to get behind UK's May amid Brexit fears,1
Vexation gives way to pragmatism as Wall Street girds for Trump,1
"Clinton, Obama pledge unity behind Trump presidency",1
"Risks grow for Rohingya in Bangladesh's teeming, squalid camps",1
U.S. needs to work with others on North Korea crisis: Singapore PM,1
U.S. lobbying trade group urges Congress to revamp disclosure laws,1
U.S. says did everything possible to help Italy cyber investigation,1
Trump has 'friendly' call with Mexican leader but he demands change,1
"Trump talks trade with EU, varied differences remain",1
LET THE BOYCOTTS BEGIN: KEURIG COFFEE and 4 Major Companies Cave To Left…Pull Ads From Sean Hannity Show After He Interviewed GOP Senate Candidate Roy Moore,0
"North Korea deepening economic, diplomatic isolation: Mattis",1
"U.S. tax bill to preserve key renewable energy credits, sources say",1
White House committed to helping Puerto Rico recover from hurricane: spokeswoman,1
Factbox: Trump fills top jobs for his administration,1
 McCain Exposes How Capitol Hill Republicans REALLY Feel About Trump,0
" Trump Uses Prayer Breakfast To Mock Arnold Schwarzenegger, Gets HUMILIATED In 14 Priceless Seconds",0
Anti-Trump Republican senator says efforts to block his nomination appear over,1
LOL! PHOTOS Show EMPTY or Nearly EMPTY #NFL Stadiums In Week #6 of National Anthem Protesters,0
Spain's King Felipe says committed to Spanish unity amid Catalan crisis,1
Factbox: U.S. isolated as 128 nations at U.N. condemn Jerusalem decision,1
"Ben Carson says Obama was 'raised white,' sparking Twitter furor",1
 INSANE Bundy Supporter: Conservatives Ready To ‘Lynch Obama Publicly’ (VIDEO),0
Trump to resume precision munitions deliveries to Saudis: officials,1
"'You're wrong', Tillerson says of reports he will be fired",1
Field commander in U.S.-backed SDF expects Raqqa fight to end Monday,1
Commentary: How long before North Korea can nuke a U.S. city?,1
U.N. asks urgent reforms to end arbitrary detention in Sri Lanka,1
"Five migrants die when boat sinks, Libyan coast guard and German NGO blame each other",1
Senator Wyden pledges to fight limits on encryption,1
Race tightens in projected U.S. Electoral College vote: Reuters/Ipsos,1
U.S. recovers Hellfire air-to-ground missile from Cuba,1
Potential Trump high court nominee mocked him on Twitter,1
Italy's 5-Star pummels center-right in Rome beachfront vote,1
Asian nations pulled into China's orbit as Trump puts America first,1
Man found guilty under UK terrorism laws after refusing to reveal passwords,1
"For some Syrians in U.S., strikes turned Trump from villain to hero",1
Trump heads home with 'America First' ringing in Asian ears,1
Explainer: What can possibly go wrong? Nine Brexit bear traps for 2018,1
Exclusive: Moscow lawyer who met Trump Jr. had Russian spy agency as client,1
"Trump tax plan to help businesses, working Americans: White House",1
Gun control groups spend millions on state ballot initiatives,1
Spain sends more police to block Catalonia referendum,1
"Democrat Sanders, 'big fan of pope,' to attend Vatican conference",1
Trump commerce nominee Ross to tell senators: 'I am not anti-trade',1
Trump calls for a tax reform 'speed-up' in light of Hurricane Irma,1
"Senate confirms Trump intelligence nominee, security adviser",1
Islamist militants 'taken out of action' in Mali: French military,1
More than 300 scientists warn over Trump's climate change stance,1
Rallying: Ogier wins in Portugal for the fifth time,1
Puerto Rico governor aims to pare cuts at public university,1
U.S. ends program for Central American minors fleeing violence,1
Factbox: Germans have two ballots in complex election system,1
U.S. Attorney General Sessions says to recuse himself when 'appropriate' - NBC News,1
U.S. House Republicans to tackle tax plan later this year,1
"Abbas asks Pope, world powers, to intervene against U.S. Embassy move: spokesman",1
"Comey says Trump told him, 'I need loyalty. I expect loyalty'",1
"Lift up your hearts, not your cell phones, pope tells priests, bishops",1
WHY TRUMP’S OWN CHILDREN WON’T Be Voting For Him In NY Primary,0
Senators press Mylan on 'exorbitantly expensive' EpiPen,1
U.S. votes to advance FCC chairman nomination,1
"House Speaker Ryan backs swift action on Iran, Russia sanctions",1
"Boiler Room EP #125 – Live From the Swamp Train with FunkSoul, Randy J, Patrick Henningsen",0
Austrian conservative Kurz says needs more time on coalition,1
Australian PM says government at risk if it loses Sydney by-election,1
U.S. net neutrality advocates blast Pai effort to reverse rules,1
Top Senate Democrat urges Trump to block China deals over North Korea,1
U.S. House Republican McCarthy wants to fix Iran nuclear deal,1
Russia says satellite launch failure due to programming error,1
Help wanted: Staff shortages under Trump slow policy changes,1
U.S. lawmaker: Sony breach may have inspired Russian election hacking,1
EU court adviser says arbitration clause in investment treaty is legal,1
Police union: Open carry of guns should be suspended at Republican convention in Cleveland,1
U.S. House may not kill debit card fee limits: banking panel chair,1
House speaker: House ethics watchdog will remain independent,1
DEAD BROKE HILLARY Was Gifted $32 Million From A Muslim Prince For What?,0
Trump's defeat raises questions about his jetsetting campaign,1
 Watch Heartbreaking Cries From An Abused Puppy As She Is Shown Love For The First Time (VIDEO),0
Vanguard CEO 'encouraged' by efforts to revise retirement advice rule,1
"With Trump win, Republican chairman Priebus emerges as key adviser",1
FLASHBACK: Hillary And Raunchy Actress Discuss Desire To See Rock Star’s Penis: “I’ll look for that” [Video],0
US MEDIA THROWING OUT “Unmitigated Bullsh*t.” In Effort To Destroy TRUMP…Liberal Journalist Squeals,0
"Mexico, El Salvador, Guatemala urge protections for U.S. 'Dreamers'",1
"Xi, top China party officials, make symbolic visit to Shanghai",1
Trump aide plays down prospect of upending 'one China' policy,1
Senate quickens pace of approving Trump judicial picks,1
Firm behind Trump dossier declines to respond to House panel's subpoena,1
WOW! DID “Open Borders” Paul Ryan’s Top Advisor Leak Trump Tapes To Liberal Press…Is GOP Setting Up Ryan And Romney For Presidential Bid In 2020?,0
Magazine's anti-Trump editorial spurs Republican debate,1
China accuses Australia of paranoia over foreign influence laws,1
Trump to nominate Elaine Chao for transportation post: source,1
Putin tells Merkel U.N. peacekeepers could be deployed not only on Donbass contact line,1
New Zealand PM says ban on foreign home buyers to start early 2018,1
Colombia's ELN rebel commander orders ceasefire beginning Sunday,1
U.S. lawmakers push Yucca nuclear dump facing transport crunch,1
Obama says Congress must end deadlock on Zika funding,1
Trump gives Boy Scouts at jamboree a taste of Washington politics,1
"Under pressure, PM May says she can steer Britain through Brexit",1
Puerto Rico rescue bill advances to full House vote,1
 Hardcore Conservative Republican Senator BLASTS Trump’s Decision To Kill DACA,0
"Driven by fear, Rohingyas keep fleeing Myanmar: Red Cross official",1
Secretary of state nominee says risk of climate change does exist,1
Embraer consultant says believes CEO knew of bribery: WSJ,1
RUDY GIULIANI JUST BLEW Hillary’s Phony “Khantroversy” WIDE Open…A RANT The Clinton Camp Won’t Want Americans To See [VIDEO],0
Supreme Court nominee to face confirmation vote April 7: Senate leader,1
" Chuck Todd Goes Off On Trump, Says What Every American Is Thinking Right Now (VIDEO)",0
MAXINE WATERS Uses Fake Term “Kremlin Klan”…Struggles to Name “Klan” Members [Video],0
Exclusive: Trump complains Saudis not paying fair share for U.S. defense,1
Vietnam dissident's daughter calls on Melania Trump for help,1
 Trump Just Started Following ‘Emergency Kittens’ On Twitter; It’s Pretty Damn Hilarious (IMAGES),0
"Trump says he spoke to Saudi King about Aramco, 'they will consider' using U.S. exchanges",1
North Carolina governor unwilling to concede in tight race,1
THE DEATH OF P.C. POLICE? Trump’s DOJ Makes Major Announcement Over “Redskins” Name,0
 WATCH: Trump’s Insult To The Troops He Didn’t Want You To See,0
Russian helicopter missing off coast of Svalbard: rescue service,1
White House hopeful Trump nears end of vice presidential search,1
Kissinger calls Putin-Trump meeting a chance to mend ties,1
Zimbabwe's ruling party must fix economy to win vote: president,1
Giuliani sought to end prosecution of Turk in Iran sanctions case,1
Chinese report says South China Sea islands expanded 'reasonably',1
U.S. top court will not review Ohio 'perfect' ballot law,1
U.S. Green Party's Stein investigated in North Dakota pipeline protest,1
Virginia Republicans seek to block governor's voting rights restoration,1
Chinese government advisor says more Mandarin needed to fight poverty,1
OOPS! UKRAINE Caught Colluding With Democrats To Help Hillary Win Election…President Poroshenko Scrambling To Repair Damage With Trump,0
Trump rejects new lawsuit over foreign payments to his firms,1
Trump strategy document says Russia meddles in domestic affairs worldwide,1
"TJ MAXX AND MARSHALLS Tell Employees To Trash Signs For Ivanka Trump Line, Mix Line With General Merchandise",0
 Billionaire Mogul Steve Cohen Pledges Nearly $300 Million To Give Veterans Free Healthcare,0
GREAT VIDEO! CLIMATOLOGIST WEIGHS IN ON THE TRUTH ABOUT CLIMATE CHANGE,0
Fear of Iranian general left Iraqi Kurdish oil fields deserted,1
UK's Brexit withdrawal bill to be debated from December 4,1
"South Korea says North Korea must stop challenging peace, end nuclear program",1
Syrian army nears Islamic State stronghold al-Mayadin,1
"South Korea, U.S., Japan kick off two-day missile tracking drill: South Korea military",1
"Labor Dept forecasts costs, retiree gains from fiduciary rule",1
Bipartisan bills expected to toughen U.S. foreign investment rules,1
At least six die during Colombia protest over coca crop removal,1
ARE THE ANTI-TRUMP PROTESTS Becoming The New “Ferguson” For Illegals And Democrats? [Video],0
 Trump BASHES Obama With Hostile Fiction For Not Attending Scalia’s Funeral (TWEET),0
Trump says progress made in U.S.-China relations during Xi visit,1
'He can count on us:' German SPD minister hails Macron's EU speech,1
"Trump calls son 'high-quality person,' applauds his transparency",1
"Denying feud over Russia hacking, Trump vows support to CIA",1
Canada deported hundreds to war-torn countries: government data,1
U.N. asks Brazil for peacekeepers for Central African Republic,1
U.S. House to vote on non-nuclear Iran sanctions next week,1
U.S. House Democrats' Pelosi: administration may shift funds for Zika,1
BREAKING: Wikileaks Releases HILLARY’S SPEECH TO Brazilian Bankers: “My Dream Is Open Borders”,0
U.S. expresses 'strong disappointment and protest' over Russia retaliation,1
Weinstein on indefinite leave as company investigates allegations,1
Russian lawmakers give mixed reaction to Trump's nuclear cuts offer,1
Lebanon's president says crisis over with PM Hariri's France trip,1
